OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,YrSold,ExterQual_TA,ExterQual_TA,ExterQual_TA,ExterQual_TA,BsmtQual_Ex,KitchenQual_Ex,Neighborhood_NoRidge,GarageType_Attchd,BsmtExposure_Gd,KitchenQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Fa,ExterQual_Fa,ExterQual_Fa,ExterQual_Fa,BldgType_1Fam,Neighborhood_NridgHt,BsmtQual_Gd,ExterQual_Ex,ExterQual_Ex,ExterQual_Ex,ExterQual_Ex,BsmtExposure_No
5,1914,1950,0,747,892,892,1784,0,1,1,4,9,1,180,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
7,2003,2003,0,764,764,862,1626,0,2,1,2,6,2,474,2010,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True
7,2004,2005,0,847,847,1101,1948,0,2,1,4,8,2,434,2006,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,2005,2005,0,1141,1141,0,1141,0,1,1,3,6,2,484,2006,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
8,2006,2006,428,1476,1484,0,1484,0,2,0,2,6,2,472,2007,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,2003,2003,550,884,884,884,1768,1,2,1,3,8,2,543,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,2007,2007,0,1689,1689,0,1689,0,2,0,3,7,3,954,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,1974,1974,885,1053,1173,0,1173,1,2,0,3,6,2,528,2010,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
10,2006,2006,1386,2076,2076,0,2076,1,2,1,2,7,3,850,2006,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False
8,1929,1950,0,792,792,725,1517,0,1,0,3,7,2,400,2006,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6,1984,2003,0,585,1140,728,1868,0,3,1,3,7,2,477,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7,2005,2006,0,756,756,797,1553,0,2,1,3,6,2,615,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1976,1976,539,1012,1034,0,1034,1,1,0,3,6,3,888,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,1917,1950,319,735,1134,924,2058,0,1,1,3,8,2,396,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,1950,1950,534,876,988,0,988,0,1,0,3,6,1,276,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1968,1968,1065,2110,2110,0,2110,1,2,1,3,8,2,522,2010,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
7,2003,2003,0,1405,1405,0,1405,0,2,0,2,6,2,478,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True
5,1968,1968,510,864,874,0,874,1,1,0,3,5,1,288,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1974,2003,125,1192,1516,651,2167,1,2,1,3,9,2,518,2007,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
7,2003,2004,0,746,760,896,1656,0,2,1,3,7,2,397,2008,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1931,1950,425,884,959,408,1367,0,1,0,3,6,1,560,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,1994,1994,1314,1986,1987,0,1987,1,2,0,2,7,2,691,2008,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
5,1922,1950,0,864,864,0,864,0,1,0,2,4,0,0,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,2005,2005,655,856,1166,0,1166,1,2,0,2,5,2,400,2008,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
6,1969,1969,602,1054,1054,0,1054,1,1,1,3,6,2,460,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6,1999,1999,0,841,892,783,1675,0,2,1,3,7,2,502,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,1956,1956,504,1050,1050,0,1050,0,1,0,2,5,1,338,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4,1957,1989,0,1104,1104,684,1788,1,1,0,5,8,1,304,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,1919,1950,0,764,1060,764,1824,0,1,0,3,8,2,520,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1998,1999,266,1405,1337,0,1337,1,2,0,2,5,2,511,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
7,1999,1999,450,691,713,739,1452,1,2,1,3,6,2,506,2006,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
7,1910,1950,0,925,964,925,1889,0,1,1,4,9,1,308,2007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True
9,2008,2009,0,2002,2018,0,2018,0,2,0,3,10,3,746,2010,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False
8,1935,1997,192,728,1968,1479,3447,0,3,1,4,11,3,1014,2008,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1958,1958,460,874,874,650,1524,0,1,1,3,7,1,315,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1979,1979,1258,1332,1332,192,1524,2,0,1,0,4,2,586,2010,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
6,1968,1968,0,1489,1489,0,1489,0,2,0,3,7,2,462,2009,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1965,1965,560,935,935,0,935,1,1,0,3,5,1,288,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1959,2006,719,1019,1357,0,1357,1,1,0,2,5,1,312,2008,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1910,2003,0,661,661,589,1250,0,2,0,3,8,2,552,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1948,1950,220,928,928,992,1920,0,2,0,4,10,2,400,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,1972,1972,593,723,735,660,1395,0,1,1,3,6,2,497,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1967,1976,528,1680,1724,0,1724,1,1,1,3,7,2,480,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8,2002,2002,804,1128,1128,903,2031,1,2,1,3,7,2,577,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
4,1920,1950,0,698,698,430,1128,0,1,0,2,6,2,528,2010,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,2002,2002,788,1573,1573,0,1573,1,2,0,3,6,2,544,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,1990,1990,1053,1309,1339,0,1339,1,2,0,2,6,2,484,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,1977,2008,532,1040,1040,0,1040,0,2,0,3,5,2,484,2009,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
6,1971,1971,0,912,912,912,1824,0,2,2,4,8,0,0,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,1919,1990,0,804,1699,748,2447,0,2,0,4,10,1,336,2010,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1939,1950,0,780,825,587,1412,0,1,0,4,6,1,280,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1963,1963,569,1328,1328,0,1328,1,1,1,3,6,2,528,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1964,1964,812,1624,1582,0,1582,0,2,0,4,7,2,390,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8,2000,2000,1158,1501,1659,0,1659,1,2,0,2,5,2,499,2009,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
8,2006,2006,0,1085,1120,850,1970,0,2,1,3,8,3,753,2006,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False
5,1964,1964,1014,1152,1152,0,1152,1,1,0,3,6,2,484,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1972,1972,231,630,630,672,1302,0,2,1,3,6,1,264,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,1892,1965,0,994,1378,994,2372,0,2,0,4,11,1,432,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1976,1976,194,832,832,832,1664,0,2,1,4,8,2,528,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,1955,1990,167,864,864,0,864,1,1,0,2,5,2,572,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1968,1968,1016,1052,1052,0,1052,1,1,1,3,5,1,288,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1963,1963,776,1120,1128,0,1128,1,2,0,3,6,2,525,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,2005,2006,547,547,1072,0,1072,1,2,0,2,5,2,525,2006,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10,2008,2008,5644,6110,4692,950,5642,2,2,1,3,12,2,1418,2008,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False
5,1959,1994,340,1246,1246,0,1246,1,1,1,3,6,1,305,2010,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1999,1999,694,978,1005,978,1983,0,2,1,3,9,2,490,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1942,1950,547,771,753,741,1494,0,1,0,3,7,1,213,2009,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,1994,1994,740,1165,1203,1323,2526,1,2,1,4,8,3,844,2006,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,2005,2005,0,1616,1616,0,1616,0,2,0,3,7,3,834,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,2004,2004,0,976,976,732,1708,0,2,0,3,7,2,380,2006,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
9,2006,2007,1572,1652,1652,0,1652,1,2,0,2,6,2,840,2009,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True
